weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth,biacromialbreadth,scyecircoveracromion
104.37,188.82,44.96,115.24,108.81,111.81,126.6,66.1,42.78,39.09,22.67,31.95,17.78,15.63,60.91,27.03,92.08,54.31,45.7,26.7,58.75,44.16405928156957,180.32538811152995
100.7,181.77,46.78,113.4,98.78,106.95,122.05,66.97,44.52,42.69,23.79,33.02,18.3,14.32,59.84,27.74,84.14,49.41,43.35,27.15,62.33,42.07282368592552,157.3199325550242
79.49,163.93,41.78,102.96,92.45,99.94,115.15,63.76,44.53,39.24,21.03,30.77,17.57,15.04,54.72,25.17,77.53,46.28,37.65,24.76,58.11,40.45201798413101,156.7878195451305
97.47,183.1,42.8,115.79,99.42,106.74,126.39,63.58,44.97,39.81,23.32,33.05,18.89,16.52,62.55,29.14,90.1,51.45,41.93,27.98,62.28,44.37652577453509,180.8082500502311
79.52,181.29,44.33,105.86,80.46,94.07,123.52,59.2,41.46,38.4,20.81,32.41,17.98,16.84,60.1,28.77,88.08,47.48,40.92,24.36,56.24,44.29211655085173,162.03480820960095
77.56,189.34,38.91,96.27,80.51,97.64,109.59,55.78,39.75,37.1,22.65,31.1,17.72,14.03,65.79,31.34,93.79,50.43,41.72,23.01,59.39,40.00069904102067,137.76493021541978
74.9,166.7,42.34,103.83,91.44,94.97,115.23,57.61,39.19,36.03,20.02,30.13,17.59,15.81,55.4,25.58,78.41,45.99,36.62,24.14,55.67,41.23287821906664,152.78263828605827
90.3,183.04,41.19,106.23,97.05,106.95,116.84,59.96,42.83,39.94,21.86,31.22,18.56,15.39,61.91,28.45,88.91,47.91,42.54,25.82,56.78,41.047326736553806,115.53967908463324
69.76,160.27,40.05,101.65,89.13,96.83,115.74,56.19,38.68,34.36,19.43,28.71,17.25,16.68,54.15,24.52,75.46,40.27,37.98,23.38,56.95,40.82312060578083,97.32146573199856
129.17,173.63,51.84,134.87,130.36,119.4,132.36,73.78,46.5,43.43,23.06,32.72,20.84,15.48,56.57,25.55,78.02,46.54,38.57,33.69,59.34,43.292042859743276,153.78195396000257
80.71,176.36,41.71,103.87,94.98,97.22,113.89,58.1,40.41,36.91,21.48,30.81,17.92,15.31,58.59,26.21,85.99,46.73,42.03,24.72,59.97,40.66862933489209,141.92585564078195
91.63,178.56,42.81,108.58,100.43,107.18,120.51,60.62,40.79,37.48,20.83,31.27,18.52,15.45,59.22,27.61,84.58,45.21,39.84,26.48,59.33,41.224615343084764,101.40070469461386
77.51,172.78,41.7,100.36,81.27,98.81,110.82,59.89,42.25,37.37,21.5,30.64,18.94,13.67,53.42,24.55,81.26,45.32,39.73,24.21,59.59,38.64938893788079,127.51657721251593
90.99,183.39,44.4,110.65,94.66,102.73,125.27,60.73,38.56,38.25,22.16,33.09,18.24,16.18,59.79,27.84,87.5,47.47,41.98,25.57,59.91,43.52292567687953,136.86985902145415
89.88,173.82,42.93,111.99,95.49,104.9,123.69,66.0,42.06,37.71,20.64,30.62,18.38,16.06,57.03,26.69,81.9,42.57,39.1,27.22,59.36,41.84911584908393,110.37891937402492
77.46,165.57,43.23,101.65,89.63,98.85,120.31,61.24,40.13,36.57,21.17,29.35,16.81,16.54,53.74,24.9,75.11,46.54,35.53,22.26,59.72,43.24749050191825,155.12158093917208
93.77,190.0,43.42,104.32,95.38,105.5,117.05,60.6,44.57,38.74,23.39,31.93,19.8,15.19,63.17,28.35,91.31,52.47,42.98,23.68,58.87,42.56232923976659,153.57133478246135
78.96,167.36,42.89,106.1,89.24,98.82,121.82,60.77,38.93,37.8,21.69,30.38,18.72,15.83,55.65,25.75,78.16,42.02,36.95,25.01,57.36,41.7399372369345,110.22983420163791
85.24,174.42,44.12,108.21,89.16,103.93,117.8,63.05,41.22,39.77,21.38,32.09,18.19,14.49,57.57,27.02,85.18,48.07,38.53,24.38,58.81,41.79844520635005,185.39364448211916
82.95,167.81,44.47,109.43,96.45,103.49,120.35,62.11,43.17,36.69,23.39,30.45,17.95,15.69,54.96,25.86,80.17,45.65,36.46,26.02,57.6,42.45304819736803,170.6099652355402
95.39,179.93,46.0,109.64,102.38,107.04,121.97,66.46,45.79,41.0,24.41,32.53,19.5,16.01,59.51,27.0,88.55,50.9,40.35,26.08,57.15,43.81714585529734,195.60546118073688
108.29,192.41,44.21,116.21,99.37,109.3,128.77,69.16,48.31,39.39,23.78,32.9,19.41,17.16,63.84,28.43,94.33,51.36,44.67,29.35,60.73,44.80544919088923,156.90160798727936
81.92,175.26,41.49,102.57,90.37,101.54,118.54,60.22,42.14,37.63,23.41,29.8,17.38,16.42,61.33,28.19,84.7,45.82,40.38,23.27,56.77,42.77638028703872,130.43065625283987
81.88,178.66,41.07,98.29,90.3,100.23,112.83,61.83,42.06,40.01,23.09,31.84,18.33,13.89,59.41,27.18,87.24,50.71,41.3,23.76,59.88,40.07280773948092,159.09059458862316
81.56,174.2,44.08,105.74,95.08,97.71,117.57,59.6,38.79,38.39,22.45,29.98,18.76,16.23,56.11,25.86,82.17,45.33,39.72,24.9,59.32,42.09787780601954,140.9273032426441
86.22,177.62,40.36,101.28,97.55,105.26,114.43,60.67,43.01,36.82,21.53,31.57,17.38,14.6,58.54,26.86,82.42,47.06,40.58,24.06,60.51,39.73209282731007,103.44177692641392
81.5,177.47,42.65,104.45,88.91,98.7,120.44,61.56,39.13,37.83,21.67,29.56,17.23,16.43,58.94,26.83,87.18,48.98,42.12,25.43,57.86,43.04274819886424,160.84114611307598
97.1,182.22,46.02,110.14,107.13,106.74,119.0,61.5,42.92,37.88,23.1,32.03,18.8,15.68,59.96,27.59,86.93,49.22,39.85,27.28,59.12,42.29328585702591,154.68304419402148
79.22,175.26,42.85,105.0,87.93,100.23,121.29,61.5,38.5,37.04,21.33,30.34,17.47,16.15,58.44,25.35,85.19,45.15,41.24,24.48,57.58,42.577922552630476,132.1590634849178
104.82,175.35,48.71,120.03,113.73,111.87,125.74,65.93,44.46,42.08,24.12,32.89,19.72,14.48,61.12,28.28,85.05,43.46,40.59,29.72,57.09,41.97920709418365,131.26454909765772
100.15,167.05,47.88,125.15,115.27,109.34,126.4,66.22,43.78,40.61,21.77,32.13,18.72,14.68,56.76,26.6,78.49,43.2,37.35,31.08,59.72,41.75270491668195,153.69249426661804
69.05,168.64,41.29,95.08,80.04,94.47,112.42,59.09,40.47,36.55,20.79,29.0,16.38,15.23,56.26,26.03,79.57,43.7,37.46,22.49,54.79,40.21063293191495,120.12093749965942
86.44,184.45,42.99,102.58,90.26,100.28,122.28,61.66,40.39,37.78,22.02,32.2,17.95,16.58,61.1,28.91,90.6,47.38,45.04,24.0,60.9,43.39445915537953,130.35709505739788
99.29,177.6,48.52,114.53,102.25,109.31,126.34,67.24,45.51,38.41,22.14,33.31,18.4,14.06,60.21,27.65,85.03,50.95,39.0,27.48,59.7,43.24866844372597,192.4061915451042
69.49,170.86,41.04,98.82,82.57,93.0,110.41,57.26,36.95,34.53,20.34,28.47,16.6,15.06,55.2,25.65,82.78,45.48,39.14,24.27,60.77,39.84424574529966,149.0400076312306
71.56,171.98,39.71,98.52,86.45,94.17,112.99,57.59,37.96,33.04,20.01,27.15,16.61,16.08,57.62,25.41,80.36,46.83,38.82,23.43,56.76,40.859892162093416,123.94589398493468
77.84,175.94,42.39,100.03,81.32,100.09,114.87,62.09,39.29,38.26,21.88,29.17,17.35,14.4,55.25,24.59,81.77,48.84,38.68,23.67,59.05,40.71583265023739,149.59067167167723
85.62,182.43,40.88,100.76,93.31,105.83,114.87,61.88,41.06,35.82,20.53,30.12,18.08,14.99,60.74,27.77,89.46,48.38,43.9,24.44,58.74,40.55456983007409,118.76428607471041
100.78,174.53,47.83,116.67,103.04,111.55,127.7,65.41,47.03,41.61,24.63,33.49,20.28,16.02,56.55,25.62,81.02,46.15,35.59,28.38,60.6,43.86010940794404,155.31287266446043
64.12,176.54,37.58,90.4,76.12,90.28,111.22,54.44,34.52,31.55,19.93,27.79,16.82,16.57,57.55,25.31,86.05,46.06,38.92,21.3,57.38,40.83290478947553,112.49577832299724
94.77,173.13,45.79,115.36,100.31,105.47,122.45,61.12,41.7,42.75,23.15,31.7,19.59,13.58,58.55,25.74,80.62,47.75,37.9,28.27,60.02,41.082523801248,145.0072125365566
76.83,178.69,41.27,102.23,84.0,96.51,118.3,58.17,38.83,36.46,22.8,29.69,17.18,16.89,58.36,27.14,88.23,46.17,40.68,24.02,60.42,43.01359867161251,150.0617569274077
91.14,183.38,41.69,108.55,93.97,104.09,121.36,64.23,43.15,40.37,22.22,28.82,17.3,15.47,61.16,27.09,89.09,49.81,43.73,25.58,57.46,42.52077621749159,144.42726584909764
85.01,186.31,44.01,98.57,87.19,105.28,117.23,60.89,42.05,38.42,23.49,30.92,18.47,16.05,62.28,28.47,91.19,48.29,41.46,23.15,58.97,43.018398106365346,137.9996286101723
108.16,177.73,46.65,120.78,117.7,111.87,130.91,68.04,43.46,41.9,23.11,30.78,18.99,16.44,59.9,27.5,81.85,54.73,40.08,28.03,59.76,45.63457233584933,196.75819593680484
115.75,179.27,49.26,119.04,113.97,118.25,129.55,72.65,47.57,45.46,26.32,36.57,20.75,16.01,56.99,25.91,84.17,50.93,37.32,28.82,60.48,44.575972992382916,192.83388941630562
88.78,183.32,45.11,108.03,94.44,103.45,121.01,60.35,41.25,36.47,22.14,33.58,19.87,16.08,61.38,28.69,88.96,48.02,41.41,26.8,58.31,42.75322628327378,142.91774312490008
92.86,176.35,44.75,112.15,100.11,110.82,122.6,64.55,40.59,40.11,23.04,30.93,18.23,15.58,59.53,27.94,86.17,44.46,41.84,27.15,58.89,42.31201266953626,130.03469580957255
72.44,173.14,36.97,97.93,88.95,94.56,110.38,58.59,40.14,35.12,20.99,28.96,17.07,14.47,60.43,27.17,87.32,48.65,39.99,23.48,59.56,39.53009067563323,155.16371295054932
66.67,173.33,39.06,95.87,83.31,93.3,108.13,55.54,36.24,34.47,20.08,28.03,17.35,14.02,56.64,25.66,86.96,42.65,40.51,22.64,56.21,38.23518451722415,110.99601966999751
120.88,180.26,51.53,124.99,117.29,118.23,133.2,71.8,46.68,44.95,25.58,33.81,20.58,15.0,61.19,28.24,84.71,53.09,38.65,30.79,60.79,45.23597792434799,202.4784288059326
85.34,186.84,42.8,101.57,90.68,100.11,118.5,58.67,42.62,39.05,23.36,30.66,17.76,16.51,62.12,27.95,93.19,48.17,45.45,22.43,61.62,43.635360911806686,147.09329546549645
63.11,172.53,39.08,93.59,77.61,88.37,111.59,52.69,33.39,34.97,19.55,28.01,16.66,16.14,56.84,26.79,83.16,44.94,37.56,21.3,57.13,40.89628179021516,124.16205552343638
74.68,169.8,41.0,100.4,81.89,98.64,118.24,62.68,39.42,34.68,20.56,30.82,18.03,15.71,52.09,24.29,74.73,46.85,36.09,23.39,58.72,41.18820419917579,126.84182126223243
78.66,174.74,40.11,99.28,93.14,103.21,113.38,64.42,38.59,38.36,21.9,28.4,17.08,14.94,59.96,28.33,86.58,46.81,40.79,23.63,57.31,40.50924790270914,140.84661047270828
96.25,175.29,46.31,115.7,107.65,106.09,125.83,65.61,41.02,38.27,22.1,34.38,19.88,14.69,58.63,25.74,84.1,43.09,39.78,27.93,58.56,41.46848668316626,119.5448132005003
119.05,178.92,45.46,121.52,117.51,121.99,122.98,74.24,48.0,42.39,24.1,33.72,18.86,13.61,58.45,26.4,81.29,45.62,41.36,28.53,58.33,40.13351604491315,111.90933360022757
114.16,178.4,46.6,115.01,122.31,113.84,124.03,70.36,46.71,46.25,25.89,32.64,20.26,15.28,59.69,26.92,85.42,46.73,40.13,27.56,58.62,42.31225137132817,136.62991915017358
79.19,179.13,41.79,98.82,84.99,102.0,115.01,57.59,39.98,38.62,23.1,29.79,17.51,14.43,59.77,26.38,86.33,48.68,41.48,23.21,59.61,41.02014931094513,131.9769795696913
107.96,177.34,48.32,119.35,115.81,111.12,129.13,66.66,46.97,43.33,24.67,33.52,20.57,16.43,60.13,27.49,87.53,51.33,41.89,28.45,59.49,45.30007148423481,201.85533517886893
70.17,164.15,42.88,101.85,87.27,96.29,112.9,57.26,39.57,36.1,21.45,29.99,17.51,14.85,53.8,24.44,78.98,41.1,39.12,24.47,56.95,39.625488305149574,123.69273996874978
91.03,177.18,43.25,111.15,102.74,102.97,121.83,62.98,40.39,38.98,21.9,33.5,19.54,14.81,60.58,28.0,85.57,50.81,41.84,26.5,56.46,41.874598599585966,162.80632638149598
86.2,181.92,44.19,102.95,95.05,103.33,119.53,63.97,40.32,35.99,21.6,31.51,18.14,14.62,57.61,25.95,89.99,49.88,41.52,23.82,57.34,41.98559035231216,167.29473478141614
87.27,169.96,41.83,112.48,103.04,106.03,115.0,62.26,42.83,38.03,21.18,30.89,17.65,13.79,59.5,26.11,82.93,46.68,40.91,27.38,57.08,39.396568011589395,149.25084748941845
98.59,180.24,46.36,112.09,99.65,105.95,127.83,68.45,43.9,41.51,23.36,32.9,19.18,15.93,59.53,26.36,87.72,50.69,40.59,26.31,60.72,44.58626629073763,187.64066407324458
78.47,173.54,43.69,103.09,92.71,98.55,117.23,57.31,37.97,37.42,21.92,30.09,17.85,15.93,58.69,26.86,83.15,45.61,39.15,24.76,58.54,41.94688475836843,134.60376980499797
93.5,178.38,41.17,111.91,94.78,106.92,120.03,67.66,44.63,41.45,23.27,31.64,18.47,14.93,58.01,25.28,84.67,51.55,42.66,28.32,58.55,41.12351159352678,161.51796698340922
105.02,183.62,46.49,110.97,111.67,107.13,120.17,63.05,44.79,41.38,24.13,35.28,20.66,14.92,60.47,26.93,88.93,49.67,42.92,26.52,57.85,41.80355962013931,149.23241917154155
78.7,171.42,41.57,102.29,92.81,101.71,114.28,61.44,37.51,35.3,20.04,31.56,18.01,14.73,55.73,25.14,79.38,45.31,37.59,24.62,56.39,39.45180032652043,114.95151465416257
104.02,188.23,48.06,119.0,102.14,109.68,127.93,64.56,42.55,38.74,21.62,32.79,17.88,17.91,63.92,29.06,92.28,49.57,43.88,29.28,56.93,45.71357893431601,169.671553783371
77.6,176.54,38.98,95.23,89.36,99.62,109.4,62.72,41.59,37.2,21.82,28.96,17.33,15.27,58.64,26.8,85.56,46.38,40.58,22.02,58.44,39.88334333118833,128.20660712581514
90.97,180.25,42.78,106.37,109.71,104.49,118.4,60.45,38.92,37.49,21.19,31.56,17.84,16.17,60.97,27.77,90.43,47.19,44.23,25.34,58.25,41.897547681277395,132.81321767926977
71.07,170.41,38.17,103.45,84.06,94.68,116.85,57.14,38.74,39.18,21.37,29.82,17.4,16.73,56.63,26.83,78.94,47.36,37.64,19.99,59.6,43.08195051362646,162.10361383684392
81.34,170.51,43.02,109.1,96.94,98.28,115.28,59.6,39.6,39.69,22.2,28.68,17.25,15.55,58.76,26.49,82.32,47.3,40.12,25.16,59.23,41.85452019396195,175.24057960936221
111.4,175.52,48.48,119.61,126.19,118.01,125.62,68.14,45.34,39.46,24.01,33.48,19.93,16.71,57.61,26.49,84.57,49.06,39.24,27.52,56.92,44.3917190952907,185.45030195597207
74.99,158.41,44.34,104.04,96.92,98.42,113.3,58.83,38.89,37.15,20.0,29.33,17.68,13.69,50.79,22.29,71.75,44.3,32.75,25.23,57.85,38.97439659067752,144.46401391861014
67.25,170.19,39.58,96.7,77.85,90.78,111.7,57.07,38.33,34.49,19.38,28.79,16.36,15.61,55.47,25.69,82.48,49.65,38.88,22.49,58.59,41.10622183050943,178.69712211646083
73.24,164.33,41.86,101.65,89.56,99.04,112.72,59.04,39.37,36.02,21.91,29.02,17.12,13.62,53.1,24.08,75.37,42.71,37.1,24.25,58.56,38.63470605400603,112.91580296722714
85.69,178.25,43.17,107.12,95.45,104.83,120.47,59.37,37.78,38.91,21.36,30.59,17.91,15.58,59.56,27.49,87.28,46.23,40.08,25.73,57.56,42.02755978722123,129.32750970967595
82.78,179.48,46.07,103.48,87.37,100.37,115.62,61.08,42.37,38.77,23.72,31.08,17.84,14.32,59.33,27.08,88.7,46.05,40.96,22.75,58.84,41.9735593236031,172.44757700077486
87.67,179.13,42.5,107.87,97.73,102.67,122.46,63.02,43.48,38.16,23.87,31.71,17.34,16.27,59.92,27.28,86.04,49.27,40.21,24.12,61.58,43.81691370346807,171.8459474212088
80.0,169.79,41.1,100.76,96.25,102.95,113.76,60.35,40.59,35.91,21.24,30.85,18.51,16.57,56.48,25.17,81.18,46.81,39.57,24.34,58.17,41.1584073926197,135.4772110502285
86.84,179.82,42.22,106.32,95.98,105.39,116.7,59.95,43.05,40.09,23.19,30.81,17.59,15.77,58.56,27.45,85.85,50.77,38.26,24.85,56.4,42.3647377017089,171.5094217775984
78.41,176.34,41.95,102.76,90.02,97.93,113.17,57.31,38.37,37.58,22.94,32.08,18.9,13.68,59.57,27.29,86.09,44.0,38.99,25.08,59.64,39.12508135112617,119.37067799852122
104.55,174.1,47.95,116.51,109.4,114.17,126.74,66.28,47.5,43.85,25.16,33.62,20.19,16.36,56.39,25.93,80.63,41.91,36.51,27.57,62.12,43.44899723451866,122.85099042216183
99.34,176.59,41.8,111.36,104.55,111.94,119.34,65.89,45.24,39.22,24.25,32.47,18.8,14.62,59.61,27.26,84.75,46.54,40.44,27.33,59.95,40.508117498047795,124.63681800781649
106.29,175.05,48.4,118.28,108.63,113.89,130.25,69.33,46.21,41.57,23.5,34.05,19.51,17.48,56.9,25.61,81.01,50.42,40.31,28.65,58.35,45.48030854177054,178.7957831702368
71.89,172.59,42.24,98.77,89.55,96.5,108.04,54.51,36.7,34.88,19.02,28.59,16.65,13.8,60.48,26.14,83.71,46.33,39.56,25.13,61.69,38.6858627472828,129.52325294914237
56.96,180.85,37.31,80.76,69.63,87.17,102.56,50.48,33.55,29.99,19.99,26.98,15.95,13.93,60.39,27.17,88.53,46.19,42.32,17.29,58.22,38.440072180401586,95.98522524527004
100.23,167.99,44.46,118.43,111.05,110.81,125.01,65.06,45.25,38.45,23.37,33.59,21.3,15.05,55.62,24.69,76.51,47.81,34.67,28.72,56.67,41.74516385333411,147.39126976265442
90.34,172.94,42.72,110.79,104.14,101.41,120.6,60.76,41.44,39.82,22.59,33.1,19.08,14.89,57.52,26.67,81.25,50.49,37.78,27.3,61.95,41.47689800974782,167.10535411410478
93.57,173.42,45.72,117.37,103.76,105.26,123.68,60.65,40.49,38.03,21.31,32.17,18.57,15.54,59.07,25.93,82.13,50.08,39.05,28.36,56.69,42.88750658190802,174.73116387383868
57.35,178.47,36.05,81.33,71.52,87.23,104.95,50.96,32.65,33.36,19.7,26.3,15.96,15.7,57.53,26.76,83.84,49.61,41.97,17.65,57.24,39.89194533501101,106.00089616929387
110.43,168.26,49.36,121.86,119.39,115.58,124.38,67.91,45.37,41.45,24.51,34.87,19.55,14.75,56.59,25.54,78.3,42.51,41.29,30.39,58.09,41.076475494563745,122.82687720195378
73.02,175.02,40.35,97.58,80.62,92.43,112.33,57.81,40.82,37.77,22.51,29.56,16.91,13.72,58.78,26.66,85.77,46.14,39.81,23.54,58.0,39.458297831367375,135.84771689031226
99.23,176.71,46.13,114.74,112.39,103.85,124.22,65.26,42.87,40.0,22.89,31.78,19.35,15.1,57.65,26.39,84.39,53.53,39.49,27.55,61.47,43.34076761118191,208.1581216645044
87.92,173.24,44.27,107.44,100.88,102.79,120.22,61.9,42.35,41.16,23.68,30.55,18.57,15.09,57.12,25.77,82.15,48.0,36.72,24.24,60.71,42.56144305448387,168.4861090661637
79.19,171.75,41.34,104.9,95.72,99.72,117.42,60.2,38.37,37.97,21.31,29.97,17.85,16.05,58.01,26.3,81.56,50.27,38.52,24.05,58.63,42.434576494048045,172.9122594440425
87.95,197.0,42.23,105.07,89.12,104.81,118.12,56.42,38.66,37.57,22.8,30.39,17.82,15.49,67.0,30.46,100.2,49.81,43.84,24.24,59.83,43.03198317537762,142.83309176127932
91.1,171.1,43.23,110.96,97.06,108.25,122.67,64.84,43.69,41.67,23.06,33.29,18.79,15.42,56.66,25.22,77.73,47.87,34.38,26.48,59.23,42.12541357312501,149.48645728564662
82.19,177.74,41.22,99.65,87.17,99.31,114.23,62.92,42.96,39.59,23.82,30.72,17.82,15.44,62.87,27.87,84.96,51.1,40.28,22.25,56.68,42.19163328137221,169.43940894834554
80.23,170.55,46.26,106.32,96.0,100.29,116.14,60.27,39.82,37.11,21.29,31.2,18.22,14.75,57.53,26.16,82.04,42.65,38.83,25.06,60.31,40.976538063574054,142.2991918056594
79.05,176.01,40.12,96.22,81.09,102.87,117.69,61.27,41.12,38.92,22.43,29.3,16.53,14.93,56.27,26.22,82.63,48.13,40.12,21.89,59.74,41.414429578284675,122.51009906079088
206.43,177.86,52.51,158.6,175.22,169.29,145.24,89.4,55.1,52.24,29.9,37.6,22.46,16.29,59.83,26.47,69.86,58.12,34.69,40.36,60.88,45.221845377434555,134.4963883419842
99.03,181.16,46.23,115.56,104.11,105.36,118.25,60.23,40.97,36.13,22.41,33.21,19.78,14.44,60.2,26.53,82.58,50.46,40.21,27.88,56.55,41.06946132900146,148.5301286541016
96.12,176.96,43.04,108.21,104.87,106.24,118.18,68.54,45.7,43.49,26.34,32.2,19.27,15.47,55.88,25.28,84.58,50.49,37.26,26.48,60.49,41.92777185890316,188.68318261121925
113.23,186.06,48.58,117.43,120.56,122.32,122.68,68.22,46.38,38.84,22.61,31.42,18.42,15.34,63.17,28.95,88.41,53.63,40.53,28.28,60.31,43.80164515625334,185.81072998043953
80.78,173.08,43.31,104.09,90.79,99.89,117.88,61.91,39.93,39.86,22.15,28.96,17.97,14.94,56.0,25.8,82.7,43.36,42.75,24.42,57.45,40.85118026078014,113.78239125527637
92.67,186.38,46.07,109.78,96.73,104.24,123.52,62.04,39.0,38.31,21.84,31.98,19.0,16.28,59.5,26.43,90.78,48.29,42.76,25.61,59.76,43.72884039573132,151.0902736232851
121.64,175.78,46.49,124.79,120.27,118.21,129.81,76.43,50.64,47.63,25.41,34.79,20.07,15.66,56.36,25.44,80.05,53.44,37.43,30.96,59.42,43.62313834272511,198.44171233161842
74.05,180.8,41.39,99.08,80.61,89.9,119.22,52.2,39.89,35.65,22.01,28.3,18.73,15.93,59.09,26.28,85.89,47.74,41.99,22.88,56.4,42.48945330401798,111.62435921585353
71.9,163.05,41.12,100.07,87.87,99.09,112.26,62.38,40.56,33.96,20.74,27.86,16.31,14.47,55.64,24.9,79.69,42.05,37.77,23.9,60.85,39.52814842146278,136.80770905177178
88.75,188.26,40.97,104.5,89.28,98.6,119.65,59.32,40.45,37.7,24.31,32.6,19.5,16.69,62.84,29.5,89.67,48.07,42.98,24.75,61.68,42.77204791290308,117.6423760997094
86.83,173.4,42.96,110.01,91.48,103.0,121.48,58.86,41.21,39.38,22.34,30.9,19.44,15.86,54.76,26.46,81.14,46.51,37.58,27.56,58.65,41.86931434394222,132.76749746932296
93.88,178.59,42.69,110.31,106.17,102.43,120.3,63.64,41.97,40.64,23.03,33.52,17.59,15.89,59.33,27.25,87.16,53.66,41.34,27.83,57.55,42.39713218905343,194.4713216672564
73.46,172.2,38.55,98.09,89.8,95.8,107.71,57.97,38.96,36.06,21.71,28.2,16.68,13.16,55.8,26.55,78.67,49.07,40.15,23.15,58.6,37.95204558163893,130.9850301300296
105.67,175.85,49.46,119.1,113.3,107.59,127.55,65.2,45.29,41.07,23.74,33.54,18.92,13.12,60.52,26.97,84.95,52.76,39.46,28.79,57.34,42.832042906508136,204.4431462657226
78.78,160.42,40.02,105.44,104.76,105.01,112.47,59.4,38.94,35.79,21.51,30.74,18.58,13.69,54.3,24.12,76.27,40.95,35.15,24.83,57.09,37.81686759479462,101.5673336309116
83.22,180.73,41.86,107.57,88.42,96.81,120.06,55.93,38.62,36.39,22.04,30.56,17.39,14.24,60.9,27.67,86.97,50.15,40.27,24.67,60.28,41.85334489747092,155.65761951115047
86.04,172.99,41.0,106.0,98.06,101.85,120.44,60.94,39.18,40.06,21.74,30.86,18.56,16.17,58.38,26.78,82.81,50.11,40.4,25.83,59.9,42.29223510243735,149.50848642647293
81.24,161.8,40.8,108.42,99.22,102.08,117.1,65.13,44.63,38.28,21.53,29.74,17.04,14.24,54.25,24.42,80.38,41.13,35.81,27.29,57.15,39.10104520073247,135.82789012395182
93.91,166.11,45.43,112.34,101.89,109.13,127.62,66.88,45.24,41.55,23.65,33.81,19.43,15.31,54.46,25.39,76.89,46.54,37.26,26.5,60.75,42.989303959048996,154.62702970517648
120.37,181.52,48.05,128.05,115.69,112.83,132.42,70.04,47.84,43.68,25.49,35.01,21.63,16.05,62.68,28.47,86.1,51.93,40.18,31.54,60.79,44.94995445828752,189.025551368055
71.73,166.52,42.56,98.95,79.41,95.41,118.17,60.93,39.33,35.72,21.23,29.79,17.0,15.55,54.73,25.38,80.24,43.31,37.33,23.54,55.27,41.40764898065176,134.60345244753813
83.6,180.64,40.69,102.93,84.28,104.73,119.97,61.71,38.7,39.57,22.79,29.79,17.6,15.68,58.57,26.85,85.48,48.92,41.82,23.77,57.84,42.27501039798865,126.74029297701651
85.34,177.95,41.31,106.65,99.55,107.25,116.31,60.1,39.11,36.39,20.81,30.42,17.02,14.03,56.79,26.55,88.26,44.75,43.81,24.1,58.96,39.88446868430226,119.81289004082583
73.19,169.95,38.64,96.19,81.95,97.03,109.84,62.5,42.93,39.94,23.08,30.01,17.19,15.57,53.77,25.05,80.83,45.59,37.98,22.73,57.5,39.830098426282625,144.1926640082271
77.22,178.73,37.99,97.81,89.59,97.05,116.52,57.96,38.6,39.49,21.63,29.18,17.86,16.23,58.5,25.75,81.75,49.92,40.76,21.78,58.29,41.71881094471111,110.5580730474361
78.94,173.9,38.62,102.87,93.62,102.16,115.86,60.23,39.49,36.89,22.31,30.57,17.38,16.45,57.93,27.19,86.03,48.46,40.75,24.48,56.9,41.65559464850356,153.5667020532519
87.73,195.19,40.05,96.24,94.55,102.68,112.4,57.81,38.64,37.52,22.6,31.0,18.41,15.43,67.1,32.14,98.95,50.82,46.93,23.99,57.94,40.97172508402737,113.48288732681101
221.09,172.04,46.4,157.05,173.89,170.33,144.17,92.32,71.27,57.26,30.73,39.12,22.4,14.74,64.62,29.64,72.74,55.44,28.83,41.94,58.91,42.57310655862935,108.57538010195901
87.4,160.74,45.61,112.63,104.09,106.91,120.61,63.5,43.4,41.17,23.67,31.74,18.14,14.44,54.54,24.34,74.0,41.94,34.37,27.64,59.43,40.620680919999145,135.09695539527098
74.98,175.29,37.23,90.92,85.52,100.99,111.04,63.5,40.22,37.42,21.16,28.65,16.73,14.9,58.08,25.67,82.72,47.81,41.07,21.26,57.3,39.42428579877696,101.43375773993512
80.39,172.11,41.61,98.93,93.76,101.83,113.42,59.39,41.06,39.94,23.89,30.31,18.58,15.68,57.9,26.91,81.57,48.65,38.23,24.02,59.56,41.28685770417333,147.50787712346857
91.56,182.71,42.86,109.46,95.94,104.16,118.57,64.82,43.92,40.23,23.22,31.82,18.5,14.29,61.92,28.25,88.05,47.71,40.17,26.27,59.37,41.07264188192102,145.85338210193595
